ano,sigla_uf,id_municipio,numero_obitos,tempo_medio_emprego,qtd_pessoas_cidade_uf,qtd_brancos_cidade_uf,qtd_negros_cidade_uf,qtd_indigena_cidade_uf,qtd_amarelos_cidade_uf,quantidade_estabelecimentos_ensino_infantil,quantidade_estabelecimentos_ensino_fundamental,quantidade_estabelecimentos_ensino_medio,seguranca,assistencia,previdencia,despesa_total,taxa_abandono_ef,taxa_reprovacao_ef,taxa_aprovacao_ef,taxa_abandono_em,taxa_reprovacao_em,taxa_aprovacao_em,atu_ei,atu_ef,atu_em,populacao,log_populacao,log_obitos,log_despesa,log_seguranca,log_assistencia,log_previdencia,obitos_pc,despesa_pc,seguranca_pc,assistencia_pc,previdencia_pc,maioria_nao_branca_cidade_uf,regiao,norte,nordeste,sudeste,sul,centro,pop_quantile
2019,AC,1200351,43,,,,,,,,,,0.0,3321772.38,0.0,246460970.4300002,5.390909090909091,6.409090909090909,88.19999999999999,13.066666666666668,4.933333333333334,82.0,14.899999999999999,17.87272727272727,22.9,18867.0,9.845169643211612,3.784189633918261,19.32271420799858,0.0,15.016009348887428,0.0,0.0022791116764721473,13063.071523294651,0.0,176.06256320559706,0.0,0,Norte,1,0,0,0,0,C
2019,AC,1200385,71,5.62890625,,,,,,,,,0.0,7561324.320000001,0.0,480169650.75000006,2.525,7.824999999999999,89.65000000000002,6.033333333333333,7.966666666666667,86.00000000000001,22.833333333333332,19.750000000000004,24.666666666666668,19761.0,9.891465577308802,4.276666119016055,19.989650040566435,0.0,15.838557039669567,0.0,0.003592935580183189,24298.853840898744,0.0,382.6387490511614,0.0,0,Norte,1,0,0,0,0,C
2019,AC,1200393,29,,,,,,,,,,0.0,5177156.52,0.0,394232156.9099997,4.258333333333334,7.041666666666667,88.69999999999999,4.533333333333333,8.466666666666665,86.99999999999999,14.409090909090908,17.933333333333334,18.4,11982.0,9.39116080264387,3.4011973816621555,19.792450527006554,0.0,15.45976672230931,0.0,0.0024202971123351695,32902.03279168751,0.0,432.07782674011014,0.0,0,Norte,1,0,0,0,0,C
2019,AC,1200401,1953,10.58515775917579,,,,,,,,,11953312.63,106031094.02000001,246392605.39999998,301594513.83000004,0.6749999999999999,4.19375,95.13125000000002,4.161538461538462,9.061538461538463,86.77692307692307,20.05384615384615,24.775000000000002,29.846153846153847,407319.0,12.91735194121041,7.577633832602728,19.52459400702951,16.29651908911708,18.479242958303146,19.32243678267993,0.004794767737326272,740.4381181089025,29.346317333588665,260.3146281415795,604.9131157643026,0,Norte,1,0,0,0,0,D
2019,AC,1200427,64,1.6666666666666667,,,,,,,,,0.0,4984251.36,0.0,7499800854.050006,2.65,3.1750000000000003,94.17500000000001,8.766666666666667,2.1333333333333337,89.10000000000002,16.97272727272727,17.349999999999998,19.0,18930.0,9.848503244203368,4.174387269895637,22.73814230447615,0.0,15.42179397219646,0.0,0.0033808769149498152,396185.9933465402,0.0,263.29906814580033,0.0,0,Norte,1,0,0,0,0,C
2019,AC,1200435,25,,,,,,,,,,0.0,5975891.06,0.0,431748910.13999987,8.518181818181821,4.872727272727272,86.60909090909091,16.46666666666667,5.033333333333333,78.5,11.833333333333332,18.37272727272727,15.833333333333334,6540.0,8.785692444451245,3.258096538021482,19.883354753019148,0.0,15.60324394338267,0.0,0.00382262996941896,66016.65292660549,0.0,913.7448103975535,0.0,0,Norte,1,0,0,0,0,B
2019,AC,1200450,144,7.289256198347108,,,,,,,,,0.0,2747119.2600000002,0.0,217914741.93,2.0357142857142856,3.8071428571428574,94.15714285714286,10.066666666666666,18.700000000000003,71.23333333333332,16.918181818181818,19.550000000000004,25.233333333333334,23024.0,10.044292429127148,4.976733742420574,19.199614456781646,0.0,14.82606374278679,0.0,0.006254343293954135,9464.677811414176,0.0,119.31546473245311,0.0,0,Norte,1,0,0,0,0,C
2019,AC,1200500,197,6.0,,,,,,,,,0.0,8257002.199999999,0.0,374800519.02000004,4.466666666666668,4.5583333333333345,90.97500000000001,6.9909090909090885,5.463636363636363,87.54545454545456,17.766666666666666,18.708333333333336,23.518181818181816,45848.0,10.733086856231573,5.288267030694535,19.74190449578756,0.0,15.926572270949448,0.0,0.004296806839993021,8174.849917553656,0.0,180.0951448263828,0.0,0,Norte,1,0,0,0,0,D
2019,AC,1200609,204,3.423076923076923,,,,,,,,,0.0,14396737.840000002,0.0,826041859.5599997,5.3,8.658333333333331,86.04166666666667,6.199999999999999,6.554545454545454,87.24545454545454,15.590909090909092,22.299999999999997,24.254545454545454,42567.0,10.658834584175423,5.3230099791384085,20.5321560088452,0.0,16.482512269453707,0.0,0.004792444851645641,19405.6865543731,0.0,338.2135889303921,0.0,0,Norte,1,0,0,0,0,D
2019,AC,1200708,98,0.7142857142857143,,,,,,,,,400865.76,7874320.38,0.0,682997340.93,3.9666666666666663,4.466666666666667,91.56666666666668,11.772727272727273,9.727272727272727,78.49999999999999,15.033333333333335,17.05833333333333,23.072727272727278,19323.0,9.869051375215001,4.59511985013459,20.342001525770538,12.90138438174834,15.879117564994527,0.0,0.005071676240749366,35346.34067846608,20.74552398695855,407.51024064586244,0.0,0,Norte,1,0,0,0,0,C
2019,AC,1200807,85,30.545454545454547,,,,,,,,,0.0,6381842.680000001,0.0,347253982.08000004,1.4166666666666667,6.633333333333334,91.95,3.966666666666667,4.533333333333333,91.50000000000001,18.933333333333337,22.791666666666668,22.166666666666668,18504.0,9.825742203911275,4.454347296253507,19.665567009885716,0.0,15.668967591631283,0.0,0.004593601383484652,18766.427911802857,0.0,344.8898984003459,0.0,0,Norte,1,0,0,0,0,C
2019,AL,2700102,122,26.5,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,6635802.75,0.0,2438273386.9500003,1.6181818181818186,10.481818181818182,87.89999999999999,2.8000000000000003,1.5999999999999999,95.60000000000001,20.733333333333338,27.318181818181817,31.8,20196.0,9.913239843978806,4.812184355372417,21.61455599787539,0.0,15.707990356316891,0.0,0.006040800158447217,120730.51034610816,0.0,328.5701500297088,0.0,1,Nordeste,0,1,0,0,0,C
2019,AL,2700201,111,14.0,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,8594828.16,0.0,377238630.2099999,2.109090909090909,0.2818181818181818,97.6090909090909,11.0,7.1000000000000005,81.89999999999999,15.836363636363641,24.236363636363638,34.6,17545.0,9.772524288017316,4.718498871295094,19.748388519200546,0.0,15.966671319929059,0.0,0.006326588771729837,21501.204343687656,0.0,489.8733633513822,0.0,1,Nordeste,0,1,0,0,0,C
2019,AL,2700300,1603,15.48471615720524,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,204696.77,66173638.92,417800806.12,454065007.71000034,1.6785714285714284,5.364285714285715,92.95714285714284,7.459999999999999,6.0,86.53999999999999,16.325000000000006,26.72857142857143,34.22,231747.0,12.353401538360496,7.38025578842646,19.933750936745962,12.229289877598834,18.0077927530895,19.850515338918285,0.0069170258946178375,1959.313422439127,0.8832768924732575,285.542591360406,1802.8315625229238,1,Nordeste,0,1,0,0,0,D
2019,AL,2700409,274,9.780303030303031,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,,,,,2.509090909090909,4.018181818181818,93.47272727272728,11.4,6.35,82.25,18.92727272727273,28.227272727272734,36.4,47185.0,10.761831324455434,5.616771097666572,,,,,0.005806930168485748,,,,,1,Nordeste,0,1,0,0,0,D
2019,AL,2700508,94,0.0,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,7510367.699999999,28927772.28,427263554.57999974,2.6363636363636362,3.6363636363636362,93.72727272727273,8.925,0.0,91.07499999999999,18.536363636363635,26.736363636363635,29.825000000000003,15932.0,9.676084944301534,4.553876891600541,19.872911606969833,0.0,15.831795117075833,17.18031270475395,0.00590007532011047,26817.948442129033,0.0,471.40143735877473,1815.702503138338,1,Nordeste,0,1,0,0,0,C
2019,AL,2700607,48,15.53125,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,2251289.56,11217321.400000002,0.0,5424264150.500003,1.2909090909090908,4.90909090909091,93.8,1.4000000000000001,1.8,96.8,15.845454545454546,23.30909090909091,39.4,8322.0,9.026657889542886,3.8918202981106265,22.414148086896464,14.627014191967417,16.232969784302217,0.0,0.005767844268204758,651798.1435352082,270.5226580149003,1347.9117279500124,0.0,1,Nordeste,0,1,0,0,0,B
2019,AL,2700706,95,38.8,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,12328640.66,16511763.72,1183585208.0400004,0.6307692307692307,2.853846153846153,96.51538461538462,3.4749999999999996,8.725,87.80000000000001,17.89090909090909,24.00769230769231,32.725,18232.0,9.81093357092552,4.564348191467836,20.89181398182556,0.0,16.327435703621745,16.6195836981309,0.0052106186924089515,64918.0127270733,0.0,676.2088997367266,905.6474177270733,1,Nordeste,0,1,0,0,0,C
2019,AL,2700805,48,0.0,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,906000.0,5678532.09,12246878.26,418529826.4799999,0.4666666666666667,2.3333333333333335,97.20000000000002,0.0,6.5,93.5,19.733333333333334,22.666666666666668,28.3,4344.0,8.37655086161377,3.8918202981106265,19.852258717707695,13.716795688777268,15.552203498539969,16.32078170821391,0.011049723756906077,96346.64513812153,208.5635359116022,1307.2127279005524,2819.2629511970536,1,Nordeste,0,1,0,0,0,A
2019,AL,2700904,33,,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,3502990.4,5212260.4799999995,353718994.08000004,0.4666666666666667,10.366666666666669,89.16666666666667,8.9,3.1999999999999997,87.89999999999999,23.03333333333333,21.200000000000003,22.599999999999998,6704.0,8.810459642161918,3.5263605246161616,19.684013356663588,0.0,15.069127847138072,15.466524384809594,0.004922434367541766,52762.37978520287,0.0,522.5224343675418,777.4851551312648,1,Nordeste,0,1,0,0,0,B
2019,AL,2701001,180,55.63461538461539,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,20976079.679999996,40589695.14,528330907.83,0.5090909090909091,3.963636363636363,95.52727272727272,0.0,1.7,98.3,20.172727272727272,26.95454545454546,35.525,27281.0,10.213945768177046,5.198497031265826,20.085233366631716,0.0,16.858893331278754,17.519024802706745,0.006597998607089183,19366.25885524724,0.0,768.8896917268427,1487.8375110883032,1,Nordeste,0,1,0,0,0,D
2019,AL,2701100,47,0.0,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,4455376.5,16906215.0,241268481.8699999,0.9666666666666666,0.39999999999999997,98.63333333333335,0.7999999999999999,0.0,99.2,17.866666666666664,24.833333333333332,33.300000000000004,10494.0,9.258558944246657,3.871201010907891,19.30142090818139,0.0,15.309622351548537,16.643191922918433,0.00447874976176863,22991.088419096617,0.0,424.5641795311607,1611.0363064608348,1,Nordeste,0,1,0,0,0,B
2019,AL,2701209,85,24.0,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,5806943.220000001,16769574.0,222104442.5699999,0.9818181818181819,0.10909090909090911,98.9090909090909,0.925,1.9,97.175,18.40909090909091,24.10909090909091,28.725,10858.0,9.292657414465397,4.454347296253507,19.218658295733405,0.0,15.574565038659697,16.635076790604074,0.007828329342420335,20455.3732335605,0.0,534.8078117517039,1544.444096518696,1,Nordeste,0,1,0,0,0,B
2019,AL,2701308,135,40.25,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,10866975.86,59850551.13,718839061.1699991,0.2727272727272727,3.627272727272727,96.1,8.075,8.475,83.45,20.590909090909093,24.345454545454547,28.6,21264.0,9.964770780953026,4.912654885736052,20.39314805498365,0.0,16.201239102660185,17.907361215155444,0.006348758465011287,33805.44870062073,0.0,511.05040726109854,2814.642171275395,1,Nordeste,0,1,0,0,0,C
2019,AL,2701357,36,0.0,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,4169420.79,1933510.7999999998,344566747.17,0.6000000000000001,1.8333333333333337,97.56666666666668,3.0,9.1,87.89999999999999,31.0,21.600000000000005,28.599999999999998,6936.0,8.844480518460378,3.6109179126442243,19.657798383409222,0.0,15.243287924688449,14.474848492933027,0.005190311418685121,49678.020064878896,0.0,601.1275648788927,278.7645328719723,1,Nordeste,0,1,0,0,0,B
2019,AL,2701407,190,5.32520325203252,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,43549049.66,45522327.9,332672804.0100001,0.0,0.881818181818182,99.11818181818181,3.8454545454545452,5.790909090909091,90.36363636363637,23.063636363636366,26.218181818181822,32.845454545454544,57063.0,10.95191119962095,5.25227342804663,19.62266999737126,0.0,17.589398462173293,17.63371350860015,0.003329653190333491,5829.921385310974,0.0,763.1749059811085,797.7556017033804,1,Nordeste,0,1,0,0,0,D
2019,AL,2701506,50,1.7857142857142858,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,3359513.6100000003,0.0,580671833.0700008,2.1666666666666665,11.066666666666666,86.76666666666667,,,,14.36666666666667,19.900000000000002,,9558.0,9.165133779138104,3.9318256327243257,20.17969632575627,0.0,15.027307060194323,0.0,0.0052312199204854574,60752.44120841188,0.0,351.48709039548027,0.0,1,Nordeste,0,1,0,0,0,B
2019,AL,2701605,104,0.0,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,0.0,6828890.370000001,19584902.34,199439715.05999994,0.5000000000000001,2.6333333333333337,96.86666666666666,1.8,1.3,96.89999999999999,22.566666666666666,23.766666666666666,30.5,17722.0,9.782562084607248,4.653960350157523,19.111022573492242,0.0,15.736672900656067,16.790269589660138,0.005868412143098973,11253.792746868296,0.0,385.33406895384275,1105.1180645525335,1,Nordeste,0,1,0,0,0,C
2019,AL,2701704,106,9.0,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,1417152.0,10634890.81,0.0,1241742242.0400004,2.2818181818181817,3.3909090909090907,94.32727272727271,5.8,3.6,90.60000000000001,17.463636363636365,20.990909090909092,34.6,17053.0,9.744081420312915,4.672828834461906,20.939781265135363,14.164160487438194,16.179650833551094,0.0,0.006215915088254266,72816.64469829357,83.10279716178971,623.6375306397701,0.0,1,Nordeste,0,1,0,0,0,C
2019,AL,2701803,42,,921524.0,340459.0,560616.0,2189.0,10341.0,60.0,186.0,55.0,1252849.1099999999,7888369.78,14314930.54,277988913.90000004,1.4666666666666668,2.5999999999999996,95.93333333333334,2.6,1.3,96.10000000000001,20.033333333333335,25.53333333333333,28.2,9081.0,9.113939597689829,3.7612001156935624,19.44309179639947,14.040931601822336,15.880900179737974,16.47681371410683,0.004625041295011563,30612.14777006938,137.96378262305913,868.6675234005065,1576.3605924457659,1,Nordeste,0,1,0,0,0,B
